SUBJECT,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50
103,0.66323,0.50615,4.3284,1.7628,5.5327,1.0996,3.2812,4.2761,1.4486,1.9722,1.5708,0.66323,1.8326,6.2832,4.6077,4.5728,5.5676,2.2515,3.7699,1.4835,4.8695,0.66323,0.54105,2.2864,2.7053,0.33161,2.3038,5.5152,1.7977,2.4086,5.5327,0.76794,5.5851,5.2709,0.89012,0.29671,4.3808,1.0297,4.6251,5.7945,2.3562,2.3911,3.0543,1.1345,0.13963,2.6529,4.4157,0.34907,2.8972,1.9897
104,5.8119,5.6374,4.1713,4.3633,3.7525,2.0944,0.40143,3.6652,6.2657,2.9496,1.9024,0.10472,0.80285,1.1519,4.3982,3.6477,3.8572,0.83776,5.3931,4.0317,0.62832,1.1694,6.2832,5.2883,4.0666,2.8274,5.4629,1.0647,2.9147,0.61087,4.9916,4.3982,5.3233,6.2483,1.4835,3.6477,4.9393,3.4208,1.0472,4.2237,1.9024,5.6374,0.27925,4.6077,1.8675,5.9167,3.4907,3.1416,1.7279,2.4958
105,4.1539,3.2812,2.1293,1.5359,5.236,1.1345,1.4137,3.7874,4.1713,0.38397,0.45379,3.9968,4.8869,1.309,6.2134,4.9044,3.3685,5.0265,3.0369,4.852,3.8572,3.8048,3.9794,6.1959,0.59341,2.9147,1.0123,5.62,2.8449,0.55851,1.885,6.2832,3.2987,0.34907,0.19199,2.0769,3.2289,5.236,2.0246,3.7525,3.6652,0.59341,1.3265,4.5379,5.5851,2.6529,2.9671,3.0194,0.83776,4.1539
106,2.6005,4.8869,1.6406,5.3931,0.75049,3.4907,2.9671,4.0317,6.0388,4.2935,0.41888,5.5676,2.1817,1.501,2.6704,4.7822,0.43633,3.5081,4.2412,1.85,4.6775,4.9044,3.7176,3.4732,2.6529,1.885,0.92502,4.0492,4.9393,6.1087,3.4034,2.4609,0.73304,0.034907,1.885,0.12217,2.0071,0.24435,5.8818,6.2483,1.85,5.7247,1.9722,5.8818,0.7854,1.5708,0.50615,0.17453,1.1345,0.62832
107,0.41888,1.3614,5.5676,5.4105,1.4137,2.3911,0.71558,2.6704,5.6549,1.2741,4.9916,5.7247,3.3336,1.885,5.9865,2.6354,1.0297,0.43633,0.90757,5.044,1.1868,2.7925,1.3265,1.117,2.2689,2.3038,2.6704,2.8623,3.2463,2.6354,0.99484,3.3336,1.7977,1.2741,3.5256,3.6128,5.7596,1.0297,4.9916,3.4208,2.7227,3.7176,2.1468,3.3685,3.9968,1.2915,0.43633,5.5327,2.81,4.6077
108,5.5501,5.1487,5.5501,4.8869,3.194,3.7699,3.5605,1.4312,2.81,2.7925,5.7247,5.1836,1.1519,5.5501,2.1468,4.119,5.7596,3.4034,5.5676,3.3161,1.6581,1.0821,5.6723,5.0091,5.9341,5.8818,2.426,3.9619,4.0492,1.7802,6.2657,0.017453,4.4506,4.3982,2.2166,2.3911,4.7647,0.92502,5.5152,3.2987,2.2515,2.6005,5.7072,4.9567,0.54105,1.8326,3.7176,2.0769,3.8048,4.0143
109,3.8921,0.41888,3.1765,5.8119,2.1642,3.002,2.9671,0.05236,2.2515,3.8921,5.0964,0.017453,1.8326,1.9024,3.6128,1.309,3.4034,5.5851,2.0246,1.2217,6.0039,5.3407,3.5605,1.5359,2.4435,2.3213,3.0194,0.50615,1.117,5.5501,2.81,2.426,2.3213,0.29671,1.3265,4.7124,2.3038,0.83776,2.6005,0.8203,1.1345,0.29671,3.9095,5.0964,5.6374,1.7628,3.5954,0.62832,2.426,5.4629
110,6.0912,5.8119,1.0996,3.4208,5.236,4.5029,5.8643,3.3685,1.1345,5.8643,2.8449,6.161,6.2832,2.7053,6.2657,0.45379,4.9218,3.8921,1.1345,1.1519,4.9393,0.27925,0.19199,5.2534,3.1241,5.4803,4.7997,0.62832,2.8623,5.5327,4.6949,2.5831,2.9147,4.0492,0.90757,5.9865,0.80285,0.94248,2.7925,3.9619,1.4312,4.3459,4.9393,1.1694,2.4086,3.6303,0.17453,1.6581,1.0821,0.069813
111,1.5533,5.6549,2.042,5.2011,2.4784,0.55851,4.4157,3.927,2.8798,6.1261,2.5482,0.087266,4.119,2.618,3.5779,4.5379,6.1087,2.2515,1.6406,3.7699,2.9845,2.3562,1.2043,2.1817,1.309,5.4803,0.48869,3.927,3.4208,4.3808,5.6025,4.1888,4.2935,5.62,0.034907,3.6303,4.6949,4.1713,3.1241,6.0737,4.3808,4.6077,5.2534,2.9671,5.5327,1.8675,1.1345,1.4835,5.7945,2.426
112,4.9044,0.10472,1.9548,2.4435,3.7874,1.8151,6.1261,4.2761,4.5204,1.3963,2.5656,0.10472,3.2463,0.54105,1.7628,4.4331,1.6755,0.83776,1.2566,5.969,4.7298,3.8048,4.6426,0.41888,0.34907,4.7298,0.31416,4.8869,4.0666,5.5501,4.468,0.20944,4.8346,2.6704,5.62,2.6878,0.69813,3.6826,3.002,4.311,1.9024,1.0647,0.76794,0.33161,3.9968,1.5882,1.6581,4.5204,4.6426,6.161
113,1.4486,5.8818,5.4803,5.2883,5.2185,5.428,3.159,2.7925,2.6005,3.5954,2.8972,3.5605,4.7124,3.4732,0.10472,3.4383,1.0996,0.05236,1.9897,6.0039,3.1241,0.90757,3.194,3.5779,5.3233,1.4486,6.0563,1.885,0.85521,1.8151,5.5851,1.2566,4.7473,0.33161,2.0769,2.8972,3.8746,3.9444,3.2463,4.2586,5.7945,2.9322,1.2392,3.1765,3.1416,5.3407,2.426,4.0666,2.1817,4.7822
114,3.8746,1.6755,3.6477,0.7854,5.6549,6.1959,1.2741,1.7104,5.4803,1.2392,5.044,0.22689,0.89012,5.8643,3.002,1.3614,3.6652,2.8798,2.426,3.3859,5.6898,2.2515,4.5728,4.9218,2.9671,3.3859,4.9916,4.5553,5.236,1.2915,2.81,1.3265,5.4803,0.13963,3.4034,0.40143,5.62,3.5954,0.90757,3.6128,3.735,0.22689,2.7751,5.0265,2.234,4.5728,5.5327,2.4086,0.95993,4.66
115,2.0595,1.5359,4.2062,5.4803,5.4105,3.4558,3.5954,2.0769,1.9199,2.0595,2.8972,3.2289,0.27925,3.1765,5.6898,1.5882,5.4803,6.1261,3.194,1.4312,3.0892,5.9341,6.1087,2.4435,4.2935,2.7925,5.5501,0.54105,0.62832,2.1642,3.3685,5.8294,0.71558,2.2864,4.8869,6.1785,1.0123,0.29671,3.6128,2.0769,3.002,3.8397,1.2043,2.9845,5.2534,2.0769,2.5831,4.8171,6.0214,2.4086
116,2.8449,4.66,5.5152,1.8326,2.0071,2.234,3.4034,0.64577,1.2392,5.1487,3.8746,0.61087,1.2741,5.3931,0.22689,4.5553,3.5256,5.0789,5.7072,4.6426,6.1785,6.2483,4.6775,5.62,2.042,1.5359,3.0718,1.2392,5.7072,3.9968,3.0369,4.7124,3.1241,5.6374,4.468,4.8171,6.2483,4.2761,0.33161,0.76794,0.13963,5.9865,4.7647,5.7421,0.45379,5.6549,5.9516,5.2883,4.311,2.8972
117,4.1015,1.3614,4.9742,0.17453,4.6077,5.2883,4.0317,1.3265,6.0912,1.0647,4.9916,4.4157,1.7628,6.2134,4.5204,4.4157,3.4907,2.8798,0.22689,4.5204,4.9044,3.0369,6.0563,5.5676,0.50615,0.069813,1.0647,3.7176,2.8274,5.0615,5.1313,0.92502,0.40143,4.3284,6.1261,5.6723,3.1241,5.6723,1.1694,1.117,0.41888,1.2566,0.22689,4.2935,1.6406,1.2566,1.6406,2.4435,0.8203,1.4137
118,4.1015,3.6477,0.43633,1.5359,2.0246,1.0472,3.3685,0.41888,0.69813,1.9722,3.9095,0.48869,4.311,1.4486,2.1991,6.2134,2.9496,4.1713,0.41888,4.1364,2.9671,4.7997,0.95993,4.2237,1.9199,5.3407,2.8798,0.48869,3.4034,5.7072,3.5954,4.0492,2.7053,0.069813,2.5133,4.2761,2.3911,2.5656,4.9567,4.5553,1.2741,1.0821,3.927,0.76794,4.2586,1.3439,0.75049,3.6826,5.8469,1.9373
119,3.4208,2.3213,0.38397,1.2741,3.1416,4.2237,1.9373,3.8921,0.75049,2.3387,0.71558,1.2043,3.4558,5.9516,3.7176,1.501,4.2237,3.9619,3.927,2.1817,0.85521,0.95993,6.2483,0.57596,2.9496,3.002,0.54105,3.8048,1.9024,2.0071,3.6477,4.7298,4.4157,2.5482,3.3336,5.2011,3.4907,2.1817,3.194,5.2883,3.002,0.83776,5.5676,6.2483,2.6704,6.0563,2.3038,3.543,4.2237,5.9167
120,6.1785,5.5676,3.7699,4.8346,0.36652,6.2832,5.9516,0.17453,1.4486,0.43633,3.4558,4.2237,0.24435,0.73304,2.3562,5.3756,5.7945,2.5133,3.8746,0.76794,4.3982,6.1959,5.3756,5.9516,1.1345,4.311,2.5307,3.7176,5.969,5.4978,6.161,6.1785,5.1313,1.7977,6.0388,1.5708,3.2987,5.7945,0.85521,1.3439,0.97738,2.0246,0.45379,1.7104,4.8869,4.1888,6.2134,3.5081,0.76794,1.7977
121,3.735,2.0944,0.68068,5.0964,1.8675,0.83776,1.85,3.6826,4.5379,1.7628,3.2463,2.6529,3.1067,1.3265,2.6005,1.2741,5.9865,2.3387,3.194,5.777,4.7473,2.2166,3.9619,4.9742,4.0492,0.64577,4.9742,5.3931,4.6949,0.36652,1.8675,5.3931,0.22689,5.0789,0.89012,2.6354,0.05236,3.8223,4.2935,2.2689,5.9516,0.069813,1.0647,5.4803,0.7854,0.50615,0.64577,0.87266,0.05236,2.0769
122,0.99484,4.7124,3.2638,6.2308,4.8171,2.1991,5.4105,5.4454,0.7854,5.62,4.3808,5.7421,0.90757,4.9044,3.2987,0.90757,1.5708,4.66,2.3562,4.4331,3.5081,3.5779,3.5779,0.66323,1.501,0.069813,5.2185,5.7945,2.1293,0.50615,3.6303,1.885,4.0666,5.7596,1.1345,4.3459,1.5359,5.1138,1.9722,5.6723,1.3614,3.543,1.4312,1.6755,3.8397,5.62,1.5882,2.5307,4.1539,5.044
123,3.0194,2.1118,2.5133,5.3582,1.6232,3.8921,2.8972,3.1241,1.3614,4.1539,1.85,2.3911,3.0718,5.0964,0.10472,1.7104,2.8274,3.1067,1.6057,0.087266,3.2463,3.7001,0.87266,0.71558,5.1487,6.0214,4.9567,0.33161,5.3582,0.80285,4.119,3.3336,1.9722,0.92502,1.4835,4.7298,6.0388,3.159,3.7874,6.1261,2.3213,6.1436,1.3614,3.159,6.0388,3.8572,6.2483,3.7001,0.20944,1.7453
124,4.9916,0.38397,5.969,4.6426,5.2709,0.76794,4.0666,1.85,4.1713,3.2114,0.069813,3.1241,2.9322,2.9496,2.3038,2.3911,5.7072,3.0194,4.2412,3.3859,0.7854,3.4034,3.8746,5.3058,5.777,2.6354,6.2134,0.50615,0.59341,3.3336,5.2185,3.4907,2.3736,3.5954,1.1345,2.5831,1.7802,2.1991,2.9671,5.0964,0.36652,2.5482,5.8294,3.9794,3.8048,5.4803,1.7279,1.0123,4.119,1.2566
125,2.8972,4.0143,5.969,4.3459,2.0769,4.9916,3.2289,1.1694,4.2412,1.117,0.62832,2.0246,4.9567,0.31416,0.19199,5.2011,5.4105,2.6354,5.236,5.3233,1.5882,3.0718,3.5605,4.9044,4.1713,3.7176,1.4137,0.069813,4.4855,5.7421,0.57596,1.2741,0.57596,2.0769,4.311,0.8203,4.5379,1.8675,3.8572,6.2832,1.0996,0.017453,2.3911,0.2618,2.1118,4.9044,4.6775,3.5256,5.6025,4.5204
126,4.8346,2.1642,4.3284,3.6652,2.7751,5.9865,4.6426,0.36652,1.2217,3.7699,3.4383,1.1694,5.7421,6.161,5.5851,1.9897,1.7802,1.3614,1.9373,5.5152,0.7854,4.4157,2.2864,5.236,5.0265,0.5236,0.90757,5.2011,2.2515,5.236,5.9516,5.8119,3.2638,1.2741,2.8274,3.6826,0.94248,0.8203,2.4609,5.4454,6.2308,6.0388,3.4208,0.64577,1.7628,1.309,0.24435,3.0718,2.6005,5.2534
127,3.159,0.75049,0.83776,5.5501,6.0563,3.5779,4.3284,2.6878,0.57596,1.6406,5.3582,3.4208,3.1765,2.3387,0.83776,4.7298,1.1694,4.4157,4.7822,2.3736,0.12217,4.5204,5.428,2.4435,1.3963,1.5533,1.3788,4.2935,2.7751,1.9548,2.9147,1.7977,2.0944,3.4034,1.3788,3.735,0.41888,3.7176,1.9548,6.0214,0.66323,1.2217,0.54105,1.7977,0.50615,4.852,5.1836,1.6057,0.94248,3.7874
128,5.3582,5.8119,3.6128,3.159,3.5954,0.38397,0.2618,4.7822,2.0769,2.8623,6.2657,0.50615,3.7176,2.3562,2.9322,2.3736,4.6077,4.3633,3.6826,2.3213,0.36652,2.2864,2.2515,0.7854,2.5831,2.4435,1.6232,5.3407,3.8572,0.17453,0.34907,0.38397,1.2043,1.3963,5.8119,2.9147,4.3808,4.1364,3.8223,3.1416,0.087266,1.8326,5.777,3.0543,6.0737,4.9044,4.5029,1.9548,2.7925,3.9794
129,1.3614,0.83776,0.20944,3.8746,1.9722,4.7647,2.8623,2.1468,2.0944,5.6025,0.33161,1.9897,2.0769,0.33161,1.7628,0.90757,4.7822,2.81,5.5327,5.7247,1.6057,1.6406,0.61087,6.161,1.3265,2.5831,5.7421,4.0666,1.2566,1.5184,3.4558,1.4486,0.61087,1.5184,4.0666,1.3788,3.1416,5.9167,4.5553,4.8171,0.34907,3.2289,4.9218,2.2166,4.0317,3.4732,6.2483,5.1313,2.3387,2.6529
130,5.5676,1.85,1.3614,5.5327,0.55851,1.501,1.2392,3.2638,3.0892,3.6826,3.5954,1.2392,5.8119,6.2134,3.9444,4.2586,4.1713,3.351,3.0718,1.2741,3.543,5.044,5.8818,0.73304,4.0143,3.2987,2.0944,4.0143,5.4803,1.117,1.6406,3.8223,0.76794,0.71558,2.1817,1.1345,5.777,2.2515,1.2217,0.80285,5.428,5.0789,4.852,4.8346,2.2166,4.4855,4.6077,3.7874,5.9516,2.81
131,4.0841,0.95993,3.7699,3.0543,3.4558,0.017453,1.3788,4.7124,2.4086,5.6549,0.31416,3.5779,3.5081,5.6025,0.89012,0.48869,1.6406,2.3038,3.735,2.4784,3.6826,4.4157,0.97738,0.69813,3.2463,1.4312,4.4157,3.2463,2.1817,4.2412,3.6128,1.6057,4.7473,1.7628,2.7402,2.7402,1.8675,2.4086,5.7945,3.5954,1.5882,4.119,0.89012,4.7822,0.8203,3.8921,1.5533,4.3808,1.6232,5.2185
132,5.1662,2.0769,3.0543,4.3982,2.0246,2.4086,1.117,2.7402,4.852,1.2217,4.1713,4.5553,0.034907,2.234,0.48869,0.17453,3.5081,3.9095,3.1067,1.117,4.5902,4.0492,1.8151,0.069813,6.2308,1.5533,5.6723,1.6057,1.0123,4.8346,3.5954,3.2114,3.927,0.5236,2.0769,3.9794,4.8695,1.8326,2.0595,5.1313,5.2534,0.8203,4.0317,4.9393,4.2062,5.9865,6.1785,1.7453,3.7525,5.5851
133,5.4105,2.3038,4.5728,6.1785,4.7473,4.9916,2.8798,4.0317,0.34907,6.0214,5.044,5.1487,2.5307,3.7874,1.8151,1.8326,3.1241,5.777,1.5359,3.8572,5.6025,1.6581,2.5831,1.0123,2.8449,5.5152,1.6057,4.311,2.7402,5.044,0.41888,4.3633,5.1662,2.8972,5.7072,5.8119,4.7298,0.034907,3.4732,1.3439,6.0912,1.5533,6.0039,5.8992,5.3756,0.55851,4.1713,4.5902,0.34907,2.3387
134,1.9897,3.5954,2.8972,5.9341,0.24435,3.7874,4.5029,1.0996,2.5307,2.618,5.0964,3.2289,2.7576,4.2935,5.4454,2.1468,2.9671,4.4157,1.3265,0.76794,1.7104,5.9167,1.0472,0.33161,0.76794,5.5851,5.4803,3.9794,4.7997,1.7279,4.852,4.8346,4.7298,6.2134,2.3038,0.8203,3.2987,1.5184,5.7072,6.161,2.0071,1.2043,1.2392,3.8223,2.1991,1.3963,5.4454,4.2761,1.1345,1.2043
135,2.1817,1.0647,3.194,1.1345,0.47124,2.9496,3.1416,3.5081,3.2463,5.5676,0.20944,0.087266,3.8921,0.19199,6.2832,3.351,6.0388,3.7176,1.5533,2.4086,3.5256,0.48869,0.73304,3.2114,3.0194,1.4312,5.7247,3.0369,3.3685,3.3161,4.7473,1.0123,0.29671,5.2185,2.4784,3.9095,0.33161,4.0143,2.9322,5.4454,2.8274,0.76794,5.3931,4.8171,4.7647,4.5553,0.75049,1.4661,6.0388,0.89012
136,6.2134,1.6755,3.543,2.3387,0.10472,0.2618,5.7596,1.4486,0.31416,5.2534,4.2586,3.1416,2.8449,3.4732,1.0647,3.9619,2.0071,2.4609,0.80285,5.6898,5.5851,4.0841,2.618,2.8274,1.4835,5.1662,2.6878,5.2709,3.8223,5.3233,5.6549,2.8274,3.2638,3.0543,5.0091,5.8818,1.1868,0.7854,1.0472,0.89012,2.9496,2.81,3.0194,5.8992,5.1487,5.4803,1.1694,2.2689,2.6005,4.6949
137,3.927,2.234,2.9671,2.6005,1.3788,2.8274,2.0944,5.0964,2.7925,4.0143,3.4907,0.24435,4.9044,5.62,0.069813,3.6826,1.3614,4.2761,5.0615,1.6755,5.4629,1.7279,0.55851,6.1087,4.9567,3.9095,5.8992,5.1138,6.1436,1.5184,0.92502,3.8397,4.7997,0.34907,6.1959,4.1713,2.7751,0.2618,5.8469,1.3265,4.1539,1.7453,2.1293,1.8326,5.044,3.6477,2.4958,0.8203,5.1487,4.8695
138,2.042,6.2134,2.2166,3.1765,2.234,2.8623,5.4454,3.7525,4.7647,2.1642,4.0143,4.0841,4.3284,5.4629,1.5184,2.8449,5.0789,0.27925,2.5831,2.0595,1.1345,5.3756,3.4383,0.34907,2.8623,1.2217,1.3439,4.5029,1.0472,6.2134,3.5779,0.12217,1.3614,2.0246,1.2217,1.3614,2.7227,6.1261,5.428,3.3859,5.6374,6.2308,5.6723,1.501,0.64577,5.044,3.7001,0.73304,4.9393,3.4034
139,5.4454,3.1765,1.7104,4.1015,1.0472,1.8675,3.2987,3.2812,4.5902,4.7473,3.735,0.087266,4.5553,1.1345,3.0892,3.2463,1.0996,2.3562,0.29671,3.9968,3.3685,2.1118,3.4034,1.4486,3.4732,2.3387,6.1261,2.6529,4.66,4.0666,2.2689,5.4978,2.2864,1.1519,5.2534,2.3562,5.9167,5.8119,5.2883,2.4784,5.9865,4.2062,1.5184,4.4506,0.31416,2.234,4.0492,2.4609,5.1487,5.6025
140,3.6652,1.2392,1.6057,2.2689,6.1087,4.5204,4.0666,1.2566,1.693,3.6652,3.8746,2.9671,2.7751,1.3614,1.2915,4.9044,2.8449,0.45379,5.9516,0.17453,5.8818,3.927,1.9199,4.7124,1.7977,0.99484,0.034907,3.927,3.2638,5.3582,5.7945,3.9794,5.3756,1.5882,5.3582,3.2812,5.8643,1.9373,4.3284,5.4629,2.3562,0.22689,0.19199,2.0246,4.1539,2.1642,0.71558,0.8203,5.969,3.2987
141,2.4435,4.2935,2.7925,5.5501,2.5656,2.7402,0.73304,5.8294,4.2586,3.6128,0.087266,3.8921,2.9147,5.7596,4.7298,4.7822,5.4629,4.311,2.2689,0.05236,0.20944,3.7176,3.5779,3.9619,4.3633,1.2392,2.0769,4.8695,3.2812,2.8972,6.0912,4.3459,4.9393,3.6128,0.89012,0.97738,2.6529,4.6949,1.7279,0.40143,1.2915,3.9619,2.7227,1.9897,4.6775,4.2586,1.0996,2.7576,1.4137,1.85
142,4.66,4.0317,5.8818,5.5851,0.83776,2.7751,5.7072,0.12217,2.3213,5.5676,3.8746,4.4331,4.1539,1.4312,1.5882,3.0718,0.90757,6.1959,3.7699,4.5379,2.4086,0.48869,3.5081,1.7802,0.087266,2.0944,5.2883,5.2534,3.9444,3.8572,2.2515,0.24435,2.9496,3.4208,3.9095,1.7628,2.426,2.4958,4.3633,3.3161,4.0317,0.92502,3.2638,2.618,2.618,1.5184,0.83776,4.3284,1.7104,1.4486
143,1.7977,3.1416,2.4784,2.1991,4.9916,0.76794,5.0789,4.5204,0.34907,5.3407,0.17453,0.069813,4.4855,6.2483,3.159,1.5533,5.1662,3.351,0.85521,4.2237,1.3963,1.2915,3.543,3.3859,4.7124,4.9044,3.9619,4.5902,1.9199,5.3582,2.9671,6.0563,5.044,5.8992,2.618,2.3911,0.94248,2.0944,0.55851,5.4454,0.43633,0.75049,5.3931,2.5482,3.7874,2.0769,4.2412,4.7822,2.3911,2.1642
144,6.0039,0.47124,0.66323,5.3233,5.2185,4.4506,5.044,1.4137,3.8921,1.0297,5.9341,4.4331,6.2308,2.8449,3.5081,2.1468,5.9865,3.6826,2.81,4.3982,1.9024,0.73304,4.9218,6.1261,1.9199,4.468,5.1487,1.6057,0.71558,2.5482,3.7176,2.9671,2.0595,3.4558,1.3439,4.2412,1.3788,1.1345,2.4958,3.0718,1.5184,5.0265,5.3931,3.6477,3.6826,0.92502,0.05236,1.5882,1.85,6.2657
145,6.0388,4.1888,4.7647,3.7525,5.5676,4.9393,3.194,0.017453,0.80285,2.618,0.87266,4.2586,2.1468,2.8798,0.92502,3.9968,0.71558,4.5379,2.7925,1.3439,1.6581,4.5728,2.5133,1.0472,6.1261,3.0369,3.4907,2.9147,5.1138,3.1416,5.2883,5.8294,0.59341,0.85521,1.6406,2.1293,4.0492,0.10472,0.90757,1.2217,1.2915,1.4835,0.15708,2.4609,1.8675,1.0297,3.4208,2.1991,3.7699,4.7997
146,3.735,4.2935,5.9516,2.9496,5.3931,5.428,4.2412,0.97738,0.83776,1.9199,4.1539,4.1888,0.15708,2.6005,2.1817,2.3736,2.618,5.236,4.2586,0.12217,6.161,1.7279,2.6005,4.4331,4.9742,3.6826,5.0615,3.8048,1.6406,0.66323,3.9968,2.1118,4.6426,4.7822,2.9845,1.5184,4.4506,3.8921,1.5882,5.6549,5.8818,2.0769,3.3685,5.7945,2.042,5.0615,0.66323,2.9322,2.8449,5.4105
147,2.9845,0.34907,3.4034,3.8572,5.7421,5.6549,3.9794,5.5327,2.8972,5.6723,1.7802,5.62,3.9444,4.2761,2.7576,1.9024,2.9845,2.8623,3.8921,0.40143,0.76794,1.3439,5.6549,0.22689,1.8326,0.41888,5.1662,0.10472,4.2935,3.5779,5.3931,3.5256,1.85,0.90757,5.3756,0.8203,3.351,4.119,2.9322,6.0737,6.2134,4.0492,4.2412,0.87266,1.4661,4.2586,2.5307,5.9516,0.87266,4.2935
148,6.2483,5.7596,0.61087,0.20944,6.0388,6.0039,3.7874,1.3265,0.36652,5.044,2.7402,5.044,1.9722,5.777,5.62,4.8869,4.7822,3.194,1.9548,4.1539,4.2586,4.9567,4.9044,0.8203,0.27925,5.2709,1.9199,1.7977,4.9916,2.6529,5.428,2.4609,6.0563,4.8869,4.8346,0.90757,0.31416,2.8623,3.8048,3.735,5.7596,2.3736,4.1364,5.3407,2.8972,3.4208,1.1694,1.6232,5.3407,3.1416
149,3.3161,2.7925,2.5656,3.8572,5.62,3.0543,1.6232,1.0821,4.6426,1.7977,2.0246,1.885,0.10472,2.4609,5.4629,2.5482,6.2832,0.20944,4.9218,1.7628,4.9044,3.4034,1.85,0.017453,0.73304,6.2483,2.9147,4.9567,1.4137,4.3982,4.1888,2.6704,2.234,5.3582,5.8643,1.4661,0.54105,5.6549,4.2062,4.5553,1.4486,3.7525,3.7699,4.6775,4.4855,3.2463,2.5656,5.4978,0.85521,0.41888
150,2.234,4.66,0.40143,5.5676,0.10472,3.159,3.6128,3.4732,2.8623,5.8643,5.969,3.194,3.5256,3.1241,2.9845,2.1468,1.4661,0.97738,6.2832,5.0615,1.5184,6.161,2.4784,1.501,4.8346,1.8151,3.5779,5.6723,1.693,0.66323,2.7576,3.4383,5.969,0.069813,4.7473,5.3407,4.311,1.9722,1.4486,3.3685,4.0317,2.1991,2.6878,5.3756,1.7104,4.0666,5.1313,5.1487,0.95993,2.2864
